ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderLineNumber,SalesAmount
488,20220702,20220714,20220709,21522,4,53.99
529,20220702,20220714,20220709,20974,1,3.99
480,20220702,20220714,20220709,20974,2,2.29
483,20220702,20220714,20220709,20974,3,120.00
529,20220702,20220714,20220709,26915,1,3.99
487,20220702,20220714,20220709,26915,2,54.99
361,20220702,20220714,20220709,15155,1,2294.99
537,20220702,20220714,20220709,15155,2,35.00
528,20220702,20220714,20220709,15155,3,4.99
485,20220702,20220714,20220709,15155,4,21.98
481,20220702,20220714,20220709,15155,5,8.99
363,20220702,20220714,20220709,14648,1,2294.99
485,20220702,20220714,20220709,14648,2,21.98
484,20220702,20220714,20220709,14648,3,7.95
363,20220702,20220714,20220709,14484,1,2294.99
478,20220702,20220714,20220709,14484,2,9.99
477,20220702,20220714,20220709,14484,3,4.99
217,20220702,20220714,20220709,14484,4,34.99
363,20220702,20220714,20220709,12079,1,2294.99
537,20220702,20220714,20220709,12079,2,35.00
485,20220702,20220714,20220709,12079,3,21.98
478,20220702,20220714,20220709,12079,4,9.99
477,20220702,20220714,20220709,12079,5,4.99
225,20220702,20220714,20220709,12079,6,8.99
488,20220702,20220714,20220709,12079,7,53.99
363,20220702,20220714,20220709,11937,1,2294.99
478,20220702,20220714,20220709,11937,2,9.99
477,20220702,20220714,20220709,11937,3,4.99
355,20220702,20220714,20220709,14449,1,2319.99
222,20220702,20220714,20220709,14449,2,34.99
357,20220702,20220714,20220709,12782,1,2319.99
485,20220702,20220714,20220709,12782,2,21.98
234,20220702,20220714,20220709,12782,3,49.99
225,20220702,20220714,20220709,12782,4,8.99
573,20220702,20220714,20220709,17184,1,2384.07
479,20220702,20220714,20220709,17184,2,8.99
477,20220702,20220714,20220709,17184,3,4.99
214,20220702,20220714,20220709,17184,4,34.99
388,20220702,20220714,20220709,17734,1,1120.49
386,20220702,20220714,20220709,24585,1,1120.49
529,20220702,20220714,20220709,24585,2,3.99
539,20220702,20220714,20220709,24585,3,24.99
217,20220702,20220714,20220709,24585,4,34.99
388,20220702,20220714,20220709,24484,1,1120.49
363,20220702,20220714,20220709,13122,1,2294.99
485,20220702,20220714,20220709,13122,2,21.98
487,20220702,20220714,20220709,13122,3,54.99
225,20220702,20220714,20220709,13122,4,8.99
225,20220702,20220714,20220709,13284,1,8.99
576,20220702,20220714,20220709,13284,2,2384.07
563,20220702,20220714,20220709,12986,1,2384.07
530,20220702,20220714,20220709,12986,2,4.99
541,20220702,20220714,20220709,12986,3,28.99
222,20220702,20220714,20220709,12986,4,34.99
606,20220702,20220714,20220709,13559,1,539.99
529,20220702,20220714,20220709,13559,2,3.99
538,20220702,20220714,20220709,13559,3,21.49
222,20220702,20220714,20220709,13559,4,34.99
606,20220702,20220714,20220709,22674,1,539.99
222,20220702,20220714,20220709,22674,2,34.99
579,20220702,20220714,20220709,13050,1,1214.85
214,20220702,20220714,20220709,13050,2,34.99
606,20220702,20220714,20220709,27500,1,539.99
479,20220702,20220714,20220709,27500,2,8.99
477,20220702,20220714,20220709,27500,3,4.99
214,20220702,20220714,20220709,27500,4,34.99
606,20220702,20220714,20220709,27512,1,539.99
380,20220703,20220715,20220710,20615,1,2443.35
529,20220703,20220715,20220710,20615,2,3.99
540,20220703,20220715,20220710,20615,3,32.60
480,20220703,20220715,20220710,20615,4,2.29
372,20220703,20220715,20220710,20616,1,2443.35
529,20220703,20220715,20220710,20616,2,3.99
540,20220703,20220715,20220710,20616,3,32.60
214,20220703,20220715,20220710,20616,4,34.99
217,20220703,20220715,20220710,11253,1,34.99
529,20220703,20220715,20220710,14233,1,3.99
539,20220703,20220715,20220710,14233,2,24.99
536,20220703,20220715,20220710,16710,1,29.99
528,20220703,20220715,20220710,16710,2,4.99
480,20220703,20220715,20220710,16710,3,2.29
536,20220703,20220715,20220710,16625,1,29.99
528,20220703,20220715,20220710,16625,2,4.99
480,20220703,20220715,20220710,16625,3,2.29
484,20220703,20220715,20220710,16625,4,7.95
477,20220703,20220715,20220710,23646,1,4.99
225,20220703,20220715,20220710,23646,2,8.99
488,20220703,20220715,20220710,17250,1,53.99
225,20220703,20220715,20220710,17250,2,8.99
530,20220703,20220715,20220710,16016,1,4.99
541,20220703,20220715,20220710,16016,2,28.99
477,20220703,20220715,20220710,16016,3,4.99
479,20220703,20220715,20220710,16016,4,8.99
597,20220703,20220715,20220710,17896,1,539.99
485,20220703,20220715,20220710,17896,2,21.98
478,20220703,20220715,20220710,17896,3,9.99
477,20220703,20220715,20220710,17896,4,4.99
465,20220703,20220715,20220710,17896,5,24.49
581,20220703,20220715,20220710,25444,1,1700.99
489,20220703,20220715,20220710,25444,2,53.99
580,20220703,20220715,20220710,21071,1,1700.99
228,20220703,20220715,20220710,21071,2,49.99
589,20220703,20220715,20220710,14140,1,769.49
228,20220703,20220715,20220710,14140,2,49.99
355,20220703,20220715,20220710,15923,1,2319.99
478,20220703,20220715,20220710,15923,2,9.99
477,20220703,20220715,20220710,15923,3,4.99
467,20220703,20220715,20220710,15923,4,24.49
363,20220703,20220715,20220710,15700,1,2294.99
537,20220703,20220715,20220710,15700,2,35.00
490,20220703,20220715,20220710,11078,1,53.99
535,20220703,20220715,20220710,11125,1,24.99
528,20220703,20220715,20220710,11125,2,4.99
480,20220703,20220715,20220710,11125,3,2.29
538,20220703,20220715,20220710,18314,1,21.49
480,20220703,20220715,20220710,18314,2,2.29
540,20220703,20220715,20220710,16506,1,32.60
529,20220703,20220715,20220710,16506,2,3.99
463,20220703,20220715,20220710,16506,3,24.49
536,20220703,20220715,20220710,12203,1,29.99
528,20220703,20220715,20220710,12203,2,4.99
481,20220703,20220715,20220710,12203,3,8.99
536,20220703,20220715,20220710,23561,1,29.99
529,20220703,20220715,20220710,11331,1,3.99
540,20220703,20220715,20220710,11331,2,32.60
536,20220703,20220715,20220710,22775,1,29.99
528,20220703,20220715,20220710,22775,2,4.99
480,20220703,20220715,20220710,22775,3,2.29
528,20220703,20220715,20220710,11642,1,4.99
536,20220703,20220715,20220710,11642,2,29.99
222,20220703,20220715,20220710,11642,3,34.99
463,20220703,20220715,20220710,11642,4,24.49
237,20220703,20220715,20220710,11642,5,49.99
536,20220703,20220715,20220710,13144,1,29.99
480,20220703,20220715,20220710,13144,2,2.29
477,20220703,20220715,20220710,15572,1,4.99
478,20220703,20220715,20220710,15572,2,9.99
217,20220703,20220715,20220710,15572,3,34.99
477,20220703,20220715,20220710,14265,1,4.99
478,20220703,20220715,20220710,14265,2,9.99
487,20220703,20220715,20220710,14265,3,54.99
474,20220703,20220715,20220710,11215,1,69.99
467,20220703,20220715,20220710,11215,2,24.49
472,20220703,20220715,20220710,16986,1,63.50
477,20220703,20220715,20220710,16986,2,4.99
528,20220703,20220715,20220710,15516,1,4.99
480,20220703,20220715,20220710,15516,2,2.29
528,20220703,20220715,20220710,25157,1,4.99
480,20220703,20220715,20220710,25157,2,2.29
528,20220703,20220715,20220710,14536,1,4.99
472,20220703,20220715,20220710,14536,2,63.50
528,20220703,20220715,20220710,15442,1,4.99
535,20220703,20220715,20220710,15442,2,24.99
473,20220703,20220715,20220710,15442,3,63.50
528,20220703,20220715,20220710,12444,1,4.99
537,20220703,20220715,20220710,12444,2,35.00
237,20220703,20220715,20220710,12444,3,49.99
463,20220703,20220715,20220710,12444,4,24.49
537,20220703,20220715,20220710,14760,1,35.00
480,20220703,20220715,20220710,14760,2,2.29
537,20220703,20220715,20220710,11860,1,35.00
485,20220703,20220715,20220710,13229,1,21.98
598,20220703,20220715,20220710,19719,1,539.99
485,20220703,20220715,20220710,19719,2,21.98
222,20220703,20220715,20220710,19719,3,34.99
225,20220703,20220715,20220710,19719,4,8.99
490,20220703,20220715,20220710,19719,5,53.99
355,20220703,20220715,20220710,14464,1,2319.99
537,20220703,20220715,20220710,14464,2,35.00
480,20220703,20220715,20220710,14464,3,2.29
585,20220703,20220715,20220710,27006,1,742.35
484,20220703,20220715,20220710,27006,2,7.95
566,20220703,20220715,20220710,27118,1,742.35
217,20220703,20220715,20220710,27118,2,34.99
560,20220703,20220715,20220710,16424,1,1214.85
562,20220703,20220715,20220710,13600,1,2384.07
530,20220703,20220715,20220710,13600,2,4.99
541,20220703,20220715,20220710,13600,3,28.99
214,20220703,20220715,20220710,13600,4,34.99
225,20220703,20220715,20220710,13600,5,8.99
390,20220703,20220715,20220710,17730,1,1120.49
539,20220703,20220715,20220710,17730,2,24.99
529,20220703,20220715,20220710,17730,3,3.99
463,20220703,20220715,20220710,17730,4,24.49
359,20220703,20220715,20220710,13123,1,2294.99
480,20220703,20220715,20220710,13123,2,2.29
359,20220703,20220715,20220710,13135,1,2294.99
478,20220703,20220715,20220710,13135,2,9.99
569,20220703,20220715,20220710,29221,1,742.35
562,20220703,20220715,20220710,13366,1,2384.07
222,20220703,20220715,20220710,13366,2,34.99
604,20220703,20220715,20220710,23217,1,539.99
538,20220703,20220715,20220710,23217,2,21.49
480,20220703,20220715,20220710,23217,3,2.29
388,20220703,20220715,20220710,19987,1,1120.49
479,20220703,20220715,20220710,19987,2,8.99
477,20220703,20220715,20220710,19987,3,4.99
487,20220703,20220715,20220710,19987,4,54.99
386,20220703,20220715,20220710,20394,1,1120.49
529,20220703,20220715,20220710,20394,2,3.99
481,20220703,20220715,20220710,20394,3,8.99
539,20220703,20220715,20220710,20394,4,24.99
225,20220703,20220715,20220710,17567,1,8.99
580,20220703,20220715,20220710,17567,2,1700.99
382,20220703,20220715,20220710,27795,1,1120.49
490,20220703,20220715,20220710,27795,2,53.99
587,20220703,20220715,20220710,17233,1,769.49
528,20220704,20220716,20220711,14059,1,4.99
535,20220704,20220716,20220711,14059,2,24.99
480,20220704,20220716,20220711,14059,3,2.29
528,20220704,20220716,20220711,19578,1,4.99
536,20220704,20220716,20220711,19578,2,29.99
480,20220704,20220716,20220711,19578,3,2.29
477,20220704,20220716,20220711,22941,1,4.99
491,20220704,20220716,20220711,22941,2,53.99
475,20220704,20220716,20220711,26143,1,69.99
491,20220704,20220716,20220711,26143,2,53.99
478,20220704,20220716,20220711,29188,1,9.99
477,20220704,20220716,20220711,29188,2,4.99
487,20220704,20220716,20220711,29188,3,54.99
234,20220704,20220716,20220711,14217,1,49.99
589,20220704,20220716,20220711,21545,1,769.49
225,20220704,20220716,20220711,21545,2,8.99
475,20220704,20220716,20220711,21545,3,69.99
355,20220704,20220716,20220711,13561,1,2319.99
485,20220704,20220716,20220711,13561,2,21.98
480,20220704,20220716,20220711,13561,3,2.29
363,20220704,20220716,20220711,15637,1,2294.99
478,20220704,20220716,20220711,15637,2,9.99
214,20220704,20220716,20220711,15637,3,34.99
228,20220704,20220716,20220711,15637,4,49.99
225,20220704,20220716,20220711,15637,5,8.99
359,20220704,20220716,20220711,15086,1,2294.99
537,20220704,20220716,20220711,15086,2,35.00
528,20220704,20220716,20220711,15086,3,4.99
222,20220704,20220716,20220711,15086,4,34.99
359,20220704,20220716,20220711,15118,1,2294.99
489,20220704,20220716,20220711,11667,1,53.99
480,20220704,20220716,20220711,11643,1,2.29
484,20220704,20220716,20220711,11643,2,7.95
234,20220704,20220716,20220711,11506,1,49.99
529,20220704,20220716,20220711,11498,1,3.99
539,20220704,20220716,20220711,11498,2,24.99
480,20220704,20220716,20220711,11498,3,2.29
541,20220704,20220716,20220711,27637,1,28.99
530,20220704,20220716,20220711,27637,2,4.99
222,20220704,20220716,20220711,27637,3,34.99
538,20220704,20220716,20220711,28232,1,21.49
480,20220704,20220716,20220711,28232,2,2.29
483,20220704,20220716,20220711,28232,3,120.00
535,20220704,20220716,20220711,11277,1,24.99
528,20220704,20220716,20220711,11277,2,4.99
485,20220704,20220716,20220711,11277,3,21.98
217,20220704,20220716,20220711,11277,4,34.99
467,20220704,20220716,20220711,11277,5,24.49
528,20220704,20220716,20220711,23689,1,4.99
536,20220704,20220716,20220711,23689,2,29.99
482,20220704,20220716,20220711,23689,3,8.99
529,20220704,20220716,20220711,24961,1,3.99
540,20220704,20220716,20220711,24961,2,32.60
217,20220704,20220716,20220711,24961,3,34.99
536,20220704,20220716,20220711,18449,1,29.99
528,20220704,20220716,20220711,18449,2,4.99
222,20220704,20220716,20220711,18449,3,34.99
536,20220704,20220716,20220711,23687,1,29.99
478,20220704,20220716,20220711,14574,1,9.99
477,20220704,20220716,20220711,14574,2,4.99
222,20220704,20220716,20220711,14574,3,34.99
463,20220704,20220716,20220711,14574,4,24.49
475,20220704,20220716,20220711,20349,1,69.99
476,20220704,20220716,20220711,19018,1,69.99
472,20220704,20220716,20220711,19018,2,63.50
477,20220704,20220716,20220711,23554,1,4.99
528,20220704,20220716,20220711,19082,1,4.99
217,20220704,20220716,20220711,19082,2,34.99
528,20220704,20220716,20220711,21533,1,4.99
535,20220704,20220716,20220711,21533,2,24.99
480,20220704,20220716,20220711,21533,3,2.29
484,20220704,20220716,20220711,21533,4,7.95
539,20220704,20220716,20220711,20133,1,24.99
529,20220704,20220716,20220711,20133,2,3.99
538,20220704,20220716,20220711,21077,1,21.49
480,20220704,20220716,20220711,21077,2,2.29
529,20220704,20220716,20220711,28570,1,3.99
472,20220704,20220716,20220711,28570,2,63.50
529,20220704,20220716,20220711,22701,1,3.99
491,20220704,20220716,20220711,22701,2,53.99
538,20220704,20220716,20220711,25541,1,21.49
541,20220704,20220716,20220711,14784,1,28.99
530,20220704,20220716,20220711,14784,2,4.99
480,20220704,20220716,20220711,14784,3,2.29
530,20220704,20220716,20220711,17186,1,4.99
480,20220704,20220716,20220711,17186,2,2.29
537,20220704,20220716,20220711,13071,1,35.00
537,20220704,20220716,20220711,11235,1,35.00
528,20220704,20220716,20220711,11235,2,4.99
222,20220704,20220716,20220711,11235,3,34.99
363,20220704,20220716,20220711,12180,1,2294.99
485,20220704,20220716,20220711,12180,2,21.98
222,20220704,20220716,20220711,12180,3,34.99
357,20220704,20220716,20220711,12078,1,2319.99
485,20220704,20220716,20220711,12078,2,21.98
487,20220704,20220716,20220711,12078,3,54.99
363,20220704,20220716,20220711,15490,1,2294.99
528,20220704,20220716,20220711,15490,2,4.99
537,20220704,20220716,20220711,15490,3,35.00
217,20220704,20220716,20220711,15490,4,34.99
463,20220704,20220716,20220711,15490,5,24.49
583,20220704,20220716,20220711,23423,1,1700.99
491,20220704,20220716,20220711,23423,2,53.99
374,20220704,20220716,20220711,20609,1,2443.35
529,20220704,20220716,20220711,20609,2,3.99
540,20220704,20220716,20220711,20609,3,32.60
214,20220704,20220716,20220711,20609,4,34.99
467,20220704,20220716,20220711,20609,5,24.49
388,20220704,20220716,20220711,25213,1,1120.49
529,20220704,20220716,20220711,25213,2,3.99
539,20220704,20220716,20220711,25213,3,24.99
222,20220704,20220716,20220711,25213,4,34.99
357,20220704,20220716,20220711,13650,1,2319.99
477,20220704,20220716,20220711,13650,2,4.99
478,20220704,20220716,20220711,13650,3,9.99
560,20220704,20220716,20220711,23730,1,1214.85
214,20220704,20220716,20220711,23730,2,34.99
578,20220704,20220716,20220711,23731,1,1214.85
217,20220704,20220716,20220711,23731,2,34.99
570,20220704,20220716,20220711,24957,1,742.35
214,20220704,20220716,20220711,24957,2,34.99
578,20220704,20220716,20220711,23829,1,1214.85
482,20220704,20220716,20220711,23829,2,8.99
605,20220704,20220716,20220711,26200,1,539.99
214,20220704,20220716,20220711,26200,2,34.99
606,20220704,20220716,20220711,18476,1,539.99
479,20220704,20220716,20220711,18476,2,8.99
477,20220704,20220716,20220711,18476,3,4.99
487,20220704,20220716,20220711,18476,4,54.99
484,20220704,20220716,20220711,18476,5,7.95
606,20220704,20220716,20220711,23265,1,539.99
479,20220704,20220716,20220711,23265,2,8.99
477,20220704,20220716,20220711,23265,3,4.99
481,20220704,20220716,20220711,23265,4,8.99
604,20220704,20220716,20220711,23183,1,539.99
479,20220704,20220716,20220711,23183,2,8.99
604,20220704,20220716,20220711,18475,1,539.99
477,20220704,20220716,20220711,18475,2,4.99
479,20220704,20220716,20220711,18475,3,8.99
487,20220704,20220716,20220711,18475,4,54.99
484,20220704,20220716,20220711,18475,5,7.95
604,20220704,20220716,20220711,22733,1,539.99
479,20220704,20220716,20220711,22733,2,8.99
580,20220704,20220716,20220711,17521,1,1700.99
231,20220704,20220716,20220711,17521,2,49.99
386,20220704,20220716,20220711,24100,1,1120.49
477,20220704,20220716,20220711,24100,2,4.99
479,20220704,20220716,20220711,24100,3,8.99
214,20220704,20220716,20220711,24100,4,34.99
590,20220704,20220716,20220711,14670,1,769.49
474,20220704,20220716,20220711,14670,2,69.99
225,20220704,20220716,20220711,14670,3,8.99
536,20220705,20220717,20220712,20282,1,29.99
528,20220705,20220717,20220712,20282,2,4.99
480,20220705,20220717,20220712,20282,3,2.29
485,20220705,20220717,20220712,22176,1,21.98
478,20220705,20220717,20220712,22176,2,9.99
477,20220705,20220717,20220712,22176,3,4.99
472,20220705,20220717,20220712,22176,4,63.50
476,20220705,20220717,20220712,26164,1,69.99
528,20220705,20220717,20220712,12997,1,4.99
222,20220705,20220717,20220712,12997,2,34.99
529,20220705,20220717,20220712,12690,1,3.99
480,20220705,20220717,20220712,12690,2,2.29
529,20220705,20220717,20220712,25266,1,3.99
488,20220705,20220717,20220712,25266,2,53.99
225,20220705,20220717,20220712,11369,1,8.99
237,20220705,20220717,20220712,11369,2,49.99
225,20220705,20220717,20220712,18206,1,8.99
583,20220705,20220717,20220712,17902,1,1700.99
479,20220705,20220717,20220712,17902,2,8.99
477,20220705,20220717,20220712,17902,3,4.99
361,20220705,20220717,20220712,12386,1,2294.99
485,20220705,20220717,20220712,12386,2,21.98
234,20220705,20220717,20220712,12386,3,49.99
225,20220705,20220717,20220712,12386,4,8.99
357,20220705,20220717,20220712,13562,1,2319.99
361,20220705,20220717,20220712,15097,1,2294.99
537,20220705,20220717,20220712,15097,2,35.00
528,20220705,20220717,20220712,15097,3,4.99
480,20220705,20220717,20220712,15097,4,2.29
214,20220705,20220717,20220712,11890,1,34.99
463,20220705,20220717,20220712,11890,2,24.49
529,20220705,20220717,20220712,11505,1,3.99
217,20220705,20220717,20220712,11505,2,34.99
237,20220705,20220717,20220712,11505,3,49.99
231,20220705,20220717,20220712,12068,1,49.99
225,20220705,20220717,20220712,12068,2,8.99
538,20220705,20220717,20220712,28225,1,21.49
529,20220705,20220717,20220712,28225,2,3.99
214,20220705,20220717,20220712,28225,3,34.99
528,20220705,20220717,20220712,11330,1,4.99
535,20220705,20220717,20220712,11330,2,24.99
480,20220705,20220717,20220712,11330,3,2.29
540,20220705,20220717,20220712,23796,1,32.60
529,20220705,20220717,20220712,23796,2,3.99
540,20220705,20220717,20220712,24285,1,32.60
536,20220705,20220717,20220712,12165,1,29.99
528,20220705,20220717,20220712,12165,2,4.99
480,20220705,20220717,20220712,12165,3,2.29
529,20220705,20220717,20220712,19224,1,3.99
540,20220705,20220717,20220712,19224,2,32.60
465,20220705,20220717,20220712,19224,3,24.49
222,20220705,20220717,20220712,19224,4,34.99
478,20220705,20220717,20220712,16213,1,9.99
477,20220705,20220717,20220712,16213,2,4.99
217,20220705,20220717,20220712,16213,3,34.99
477,20220705,20220717,20220712,18380,1,4.99
484,20220705,20220717,20220712,18380,2,7.95
485,20220705,20220717,20220712,18944,1,21.98
222,20220705,20220717,20220712,18944,2,34.99
528,20220705,20220717,20220712,16049,1,4.99
217,20220705,20220717,20220712,16049,2,34.99
528,20220705,20220717,20220712,15680,1,4.99
537,20220705,20220717,20220712,14543,1,35.00
528,20220705,20220717,20220712,14543,2,4.99
480,20220705,20220717,20220712,14543,3,2.29
529,20220705,20220717,20220712,15711,1,3.99
540,20220705,20220717,20220712,15711,2,32.60
217,20220705,20220717,20220712,15711,3,34.99
539,20220705,20220717,20220712,16266,1,24.99
529,20220705,20220717,20220712,16266,2,3.99
217,20220705,20220717,20220712,16266,3,34.99
535,20220705,20220717,20220712,17951,1,24.99
480,20220705,20220717,20220712,17951,2,2.29
536,20220705,20220717,20220712,17711,1,29.99
528,20220705,20220717,20220712,17711,2,4.99
214,20220705,20220717,20220712,17711,3,34.99
536,20220705,20220717,20220712,17809,1,29.99
528,20220705,20220717,20220712,17809,2,4.99
480,20220705,20220717,20220712,17809,3,2.29
486,20220705,20220717,20220712,17809,4,159.00
225,20220705,20220717,20220712,17809,5,8.99
536,20220705,20220717,20220712,19373,1,29.99
528,20220705,20220717,20220712,19373,2,4.99
487,20220705,20220717,20220712,19373,3,54.99
538,20220705,20220717,20220712,12134,1,21.49
529,20220705,20220717,20220712,12134,2,3.99
482,20220705,20220717,20220712,12134,3,8.99
477,20220705,20220717,20220712,16294,1,4.99
482,20220705,20220717,20220712,16294,2,8.99
538,20220705,20220717,20220712,29439,1,21.49
480,20220705,20220717,20220712,29439,2,2.29
485,20220705,20220717,20220712,17371,1,21.98
234,20220705,20220717,20220712,17371,2,49.99
528,20220705,20220717,20220712,12978,1,4.99
537,20220705,20220717,20220712,12978,2,35.00
480,20220705,20220717,20220712,12978,3,2.29
484,20220705,20220717,20220712,12978,4,7.95
485,20220705,20220717,20220712,12788,1,21.98
217,20220705,20220717,20220712,12788,2,34.99
490,20220705,20220717,20220712,11563,1,53.99
485,20220705,20220717,20220712,12966,1,21.98
214,20220705,20220717,20220712,12966,2,34.99
234,20220705,20220717,20220712,12966,3,49.99
357,20220705,20220717,20220712,15850,1,2319.99
487,20220705,20220717,20220712,15850,2,54.99
355,20220705,20220717,20220712,14434,1,2319.99
485,20220705,20220717,20220712,14434,2,21.98
488,20220705,20220717,20220712,14434,3,53.99
568,20220705,20220717,20220712,15048,1,742.35
217,20220705,20220717,20220712,15048,2,34.99
563,20220705,20220717,20220712,14192,1,2384.07
541,20220705,20220717,20220712,14192,2,28.99
388,20220705,20220717,20220712,25215,1,1120.49
222,20220705,20220717,20220712,25215,2,34.99
384,20220705,20220717,20220712,24477,1,1120.49
386,20220705,20220717,20220712,17728,1,1120.49
539,20220705,20220717,20220712,17728,2,24.99
529,20220705,20220717,20220712,17728,3,3.99
480,20220705,20220717,20220712,17728,4,2.29
353,20220705,20220717,20220712,13117,1,2319.99
485,20220705,20220717,20220712,13117,2,21.98
480,20220705,20220717,20220712,13117,3,2.29
353,20220705,20220717,20220712,13130,1,2319.99
537,20220705,20220717,20220712,13130,2,35.00
567,20220705,20220717,20220712,29203,1,742.35
477,20220705,20220717,20220712,29203,2,4.99
479,20220705,20220717,20220712,29203,3,8.99
562,20220705,20220717,20220712,26012,1,2384.07
222,20220705,20220717,20220712,26012,2,34.99
605,20220705,20220717,20220712,22787,1,539.99
538,20220705,20220717,20220712,22787,2,21.49
529,20220705,20220717,20220712,22787,3,3.99
487,20220705,20220717,20220712,22787,4,54.99
384,20220705,20220717,20220712,24047,1,1120.49
488,20220705,20220717,20220712,24047,2,53.99
384,20220705,20220717,20220712,27823,1,1120.49
214,20220705,20220717,20220712,27823,2,34.99
225,20220705,20220717,20220712,27823,3,8.99
606,20220705,20220717,20220712,22480,1,539.99
479,20220705,20220717,20220712,22480,2,8.99
477,20220705,20220717,20220712,22480,3,4.99
491,20220705,20220717,20220712,22480,4,53.99
225,20220705,20220717,20220712,22480,5,8.99
606,20220705,20220717,20220712,26956,1,539.99
477,20220705,20220717,20220712,26956,2,4.99
479,20220705,20220717,20220712,26956,3,8.99
489,20220705,20220717,20220712,26956,4,53.99
590,20220705,20220717,20220712,17232,1,769.49
606,20220705,20220717,20220712,27513,1,539.99
538,20220705,20220717,20220712,27513,2,21.49
480,20220705,20220717,20220712,27513,3,2.29
474,20220706,20220718,20220713,27343,1,69.99
489,20220706,20220718,20220713,27343,2,53.99
225,20220706,20220718,20220713,27343,3,8.99
528,20220706,20220718,20220713,21371,1,4.99
480,20220706,20220718,20220713,21371,2,2.29
214,20220706,20220718,20220713,15233,1,34.99
582,20220706,20220718,20220713,17831,1,1700.99
479,20220706,20220718,20220713,17831,2,8.99
477,20220706,20220718,20220713,17831,3,4.99
214,20220706,20220718,20220713,17831,4,34.99
380,20220706,20220718,20220713,22595,1,2443.35
540,20220706,20220718,20220713,22595,2,32.60
222,20220706,20220718,20220713,22595,3,34.99
225,20220706,20220718,20220713,22595,4,8.99
374,20220706,20220718,20220713,13263,1,2443.35
484,20220706,20220718,20220713,13263,2,7.95
353,20220706,20220718,20220713,12615,1,2319.99
485,20220706,20220718,20220713,12615,2,21.98
225,20220706,20220718,20220713,11662,1,8.99
489,20220706,20220718,20220713,11662,2,53.99
541,20220706,20220718,20220713,26248,1,28.99
530,20220706,20220718,20220713,26248,2,4.99
214,20220706,20220718,20220713,26248,3,34.99
535,20220706,20220718,20220713,11709,1,24.99
528,20220706,20220718,20220713,11709,2,4.99
214,20220706,20220718,20220713,11709,3,34.99
541,20220706,20220718,20220713,27603,1,28.99
530,20220706,20220718,20220713,27603,2,4.99
222,20220706,20220718,20220713,27603,3,34.99
467,20220706,20220718,20220713,27603,4,24.49
528,20220706,20220718,20220713,11506,1,4.99
535,20220706,20220718,20220713,11506,2,24.99
482,20220706,20220718,20220713,11506,3,8.99
535,20220706,20220718,20220713,25257,1,24.99
480,20220706,20220718,20220713,25257,2,2.29
483,20220706,20220718,20220713,25257,3,120.00
538,20220706,20220718,20220713,11300,1,21.49
529,20220706,20220718,20220713,11300,2,3.99
217,20220706,20220718,20220713,11300,3,34.99
529,20220706,20220718,20220713,14725,1,3.99
540,20220706,20220718,20220713,14725,2,32.60
480,20220706,20220718,20220713,14725,3,2.29
483,20220706,20220718,20220713,14725,4,120.00
540,20220706,20220718,20220713,11185,1,32.60
529,20220706,20220718,20220713,11185,2,3.99
480,20220706,20220718,20220713,11185,3,2.29
536,20220706,20220718,20220713,11223,1,29.99
528,20220706,20220718,20220713,11223,2,4.99
485,20220706,20220718,20220713,11223,3,21.98
477,20220706,20220718,20220713,11223,4,4.99
478,20220706,20220718,20220713,11223,5,9.99
214,20220706,20220718,20220713,11223,6,34.99
478,20220706,20220718,20220713,15197,1,9.99
477,20220706,20220718,20220713,15197,2,4.99
214,20220706,20220718,20220713,15197,3,34.99
478,20220706,20220718,20220713,21270,1,9.99
473,20220706,20220718,20220713,21270,2,63.50
477,20220706,20220718,20220713,21270,3,4.99
475,20220706,20220718,20220713,28342,1,69.99
475,20220706,20220718,20220713,19245,1,69.99
228,20220706,20220718,20220713,19245,2,49.99
528,20220706,20220718,20220713,22354,1,4.99
214,20220706,20220718,20220713,22354,2,34.99
528,20220706,20220718,20220713,14743,1,4.99
217,20220706,20220718,20220713,14743,2,34.99
463,20220706,20220718,20220713,14743,3,24.49
485,20220706,20220718,20220713,14369,1,21.98
467,20220706,20220718,20220713,14369,2,24.49
485,20220706,20220718,20220713,13864,1,21.98
539,20220706,20220718,20220713,14699,1,24.99
488,20220706,20220718,20220713,14699,2,53.99
539,20220706,20220718,20220713,25326,1,24.99
529,20220706,20220718,20220713,25326,2,3.99
228,20220706,20220718,20220713,25326,3,49.99
477,20220706,20220718,20220713,22553,1,4.99
217,20220706,20220718,20220713,22553,2,34.99
225,20220706,20220718,20220713,22553,3,8.99
529,20220706,20220718,20220713,12752,1,3.99
538,20220706,20220718,20220713,24854,1,21.49
480,20220706,20220718,20220713,24854,2,2.29
538,20220706,20220718,20220713,12235,1,21.49
529,20220706,20220718,20220713,12235,2,3.99
480,20220706,20220718,20220713,12235,3,2.29
530,20220706,20220718,20220713,28890,1,4.99
487,20220706,20220718,20220713,28890,2,54.99
231,20220706,20220718,20220713,28890,3,49.99
530,20220706,20220718,20220713,12327,1,4.99
485,20220706,20220718,20220713,13193,1,21.98
228,20220706,20220718,20220713,13193,2,49.99
479,20220706,20220718,20220713,11385,1,8.99
477,20220706,20220718,20220713,11385,2,4.99
378,20220706,20220718,20220713,20544,1,2443.35
479,20220706,20220718,20220713,20544,2,8.99
